Ranks,ReviewId,PlanId,OpportunityId,StatusCd,RiskTierCd,RiskTierDesc,ReviewTypeCd,ReviewStageCd,ConductDt,FinalizedDt,TNRinM,TCNRinM,OG,RBE,REG,Quarter,QuarterInNum,OGNum,REGNum,RBENum
2,3540955,694834,704143,FALSE,3,Normal,O,2b,1/11/2017,1/12/2017,7.95,0,RES,Technology,Europe,Fy17Q2,2,6,3,7
1,2672521,695306,10277047,FALSE,3,Normal,O,2b,11/16/2016,12/12/2016,3.5,3.5,FS,Operations,Na,Fy17Q2,2,3,5,4
1,2665013,695332,10277066,FALSE,3,Normal,O,2b,4/4/2018,4/12/2018,8.12,8.12,PRD,Technology,Europe,Fy18Q3,7,5,3,7
1,2665241,695391,704316,FALSE,2,Above Normal,O,3b,12/1/2016,12/7/2016,18.3,18.3,RES,Technology,Europe,Fy17Q2,2,6,3,7
1,3451824,695782,10277289,FALSE,2,Above Normal,O,2b,6/13/2017,7/27/2017,2.26,2.26,HPS,Technology,Na,Fy17Q4,4,4,5,7
1,2667788,696074,10277438,FALSE,2,Above Normal,O,3b,6/29/2016,10/28/2016,4.85,4.85,HPS,Technology,Europe,Fy17Q1,1,4,3,7
1,3269412,696315,10277573,FALSE,3,Normal,O,2b,1/19/2017,1/22/2017,0.73,0.73,FS,OG,AAPAC,Fy17Q2,2,3,2,3
1,2672645,697472,10278273,FALSE,3,Normal,O,3b,3/28/2017,4/3/2017,3.65,3.65,HPS,OG,Europe,Fy17Q3,3,4,3,3
1,3375993,699268,10278761,FALSE,3,Normal,O,2b,8/15/2016,10/20/2016,2.36,2.36,HPS,Technology,Na,Fy17Q1,1,4,5,7
1,2681258,700432,10279507,FALSE,2,Above Normal,O,3b,4/24/2017,4/25/2017,546.31,546.31,HPS,Technology,Na,Fy17Q3,3,4,5,7
1,2688089,701361,10280133,FALSE,2,Above Normal,O,3b,10/20/2017,10/21/2017,109.88,109.88,HPS,OG,AAPAC,Fy18Q1,5,4,2,3
2,2737832,701361,10280133,FALSE,2,Above Normal,O,2b,9/10/2017,9/11/2017,109.88,109.88,HPS,OG,AAPAC,Fy18Q1,5,4,2,3
1,2694563,702570,706646,FALSE,3,Normal,O,3b,10/27/2016,10/28/2016,12.96,12.96,RES,Technology,Na,Fy17Q1,1,6,5,7
1,2696901,703070,706846,FALSE,2,Above Normal,O,3b,5/1/2017,2/19/2018,1.4,1.4,CMT,Operations,LA,Fy18Q2,6,2,4,4
2,3359375,703070,706846,FALSE,1,High,O,2b,2/7/2017,2/8/2017,1.4,1.4,CMT,Operations,LA,Fy17Q2,2,2,4,4
1,2698036,703381,10281365,FALSE,2,Above Normal,O,3b,8/30/2017,8/31/2017,32.2,32.2,HPS,OG,Europe,Fy17Q4,4,4,3,3
1,2699334,703788,10281623,FALSE,2,Above Normal,O,3b,3/26/2018,4/10/2018,23.6,0.26,HPS,Technology,Na,Fy18Q3,7,4,5,7
2,2699338,703788,10281623,FALSE,2,Above Normal,O,2b,5/16/2017,7/31/2017,23.6,0.26,HPS,Technology,Na,Fy17Q4,4,4,5,7
1,3227010,704274,10281925,FALSE,2,Above Normal,O,3b,8/30/2016,9/4/2016,1.83,1.83,FS,Technology,Na,Fy17Q1,1,3,5,7
1,2704632,704290,10281938,FALSE,1,High,O,2b,2/5/2018,2/9/2018,57.24,57.24,HPS,Technology,Na,Fy18Q2,6,4,5,7
1,2703714,705686,707423,FALSE,2,Above Normal,O,3b,2/8/2018,2/14/2018,77.01,77.01,CMT,OG,Na,Fy18Q2,6,2,5,3
2,4119904,705686,707423,FALSE,2,Above Normal,O,2b,1/24/2018,1/30/2018,77.01,77.01,CMT,OG,Na,Fy18Q2,6,2,5,3
1,2717602,705756,10282258,FALSE,3,Normal,O,3b,11/12/2016,11/16/2016,0.8,0.57,FS,Operations,Europe,Fy17Q1,1,3,3,4
2,3414077,705756,10282258,FALSE,3,Normal,O,2b,11/12/2016,11/16/2016,0.8,0.57,FS,Operations,Europe,Fy17Q1,1,3,3,4
1,2705956,706294,10282628,FALSE,2,Above Normal,O,3b,2/1/2017,2/6/2017,11.22,11.22,HPS,Technology,Europe,Fy17Q2,2,4,3,7
1,2711436,707745,10283619,FALSE,3,Normal,O,3b,3/5/2017,3/7/2017,2.75,2.75,FS,Operations,Europe,Fy17Q3,3,3,3,4
2,3517007,707745,10283619,FALSE,3,Normal,O,2b,12/4/2016,12/22/2016,2.75,2.75,FS,Operations,Europe,Fy17Q2,2,3,3,4
1,2712334,707965,10283778,FALSE,2,Above Normal,O,3b,2/6/2018,2/7/2018,6.05,6.05,HPS,Technology,AAPAC,Fy18Q2,6,4,2,7
2,3739303,707965,10283778,FALSE,2,Above Normal,O,2b,10/25/2017,10/26/2017,6.05,6.05,HPS,Technology,AAPAC,Fy18Q1,5,4,2,7
1,2794569,708191,10283949,FALSE,2,Above Normal,O,3b,7/4/2018,7/6/2018,1070.13,252.02,FS,OG,Europe,Fy18Q4,8,3,3,3
1,2714569,708584,708284,FALSE,2,Above Normal,O,2b,2/5/2017,2/7/2017,23.89,23.89,RES,Operations,Europe,Fy17Q2,2,6,3,4
1,2714572,708587,708285,FALSE,3,Normal,O,3b,4/2/2017,4/3/2017,3.06,3.06,RES,Technology,Europe,Fy17Q3,3,6,3,7
2,3686325,708587,708285,FALSE,3,Normal,O,2b,4/2/2017,4/3/2017,3.06,3.06,RES,Technology,Europe,Fy17Q3,3,6,3,7
1,2715927,708950,708389,FALSE,3,Normal,O,2b,2/5/2017,2/9/2017,25.6,25.6,CMT,Technology,Na,Fy17Q2,2,2,5,7
1,2722949,711524,10285587,FALSE,3,Normal,O,3b,5/16/2017,5/17/2017,7.23,7.23,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
2,2722953,711524,10285587,FALSE,3,Normal,O,2b,5/11/2017,5/16/2017,7.23,7.23,HPS,OG,AAPAC,Fy17Q3,3,4,2,3
1,2722996,711539,708991,FALSE,3,Normal,O,3b,5/29/2017,5/30/2017,1.14,0.28,CMT,Strategy,AAPAC,Fy17Q3,3,2,2,6
1,2727365,712553,709337,FALSE,3,Normal,O,3b,8/31/2016,10/28/2016,1.16,1.16,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,3752549,713074,10286674,FALSE,3,Normal,O,2b,9/24/2017,10/31/2017,3.85,3.85,HPS,Digital,Europe,Fy18Q1,5,4,3,2
1,2729937,713131,10286715,FALSE,3,Normal,O,3b,11/27/2017,12/1/2017,3.81,3.81,PRD,Technology,Europe,Fy18Q2,6,5,3,7
2,2729948,713131,10286715,FALSE,2,Above Normal,O,2b,7/3/2017,7/5/2017,3.81,3.81,PRD,Technology,Europe,Fy17Q4,4,5,3,7
1,2730480,713217,10286779,FALSE,2,Above Normal,O,3b,10/25/2016,10/26/2016,1.58,1.58,HPS,Technology,Na,Fy17Q1,1,4,5,7
1,3231194,713420,709668,FALSE,3,Normal,O,2b,7/6/2017,7/12/2017,14.3,14.3,CMT,Operations,Na,Fy17Q4,4,2,5,4
1,2731708,713461,709675,FALSE,3,Normal,O,3b,2/24/2017,2/26/2017,118.96,118.96,RES,Operations,Na,Fy17Q2,2,6,5,4
1,2848197,713570,709786,FALSE,3,Normal,O,2b,12/6/2016,12/15/2016,4.04,4.04,RES,Technology,Na,Fy17Q2,2,6,5,7
1,2732110,713576,10286982,FALSE,3,Normal,O,3b,11/10/2016,11/14/2016,3.44,3.44,HPS,OG,AAPAC,Fy17Q1,1,4,2,3
2,2732125,713576,10286982,FALSE,3,Normal,O,2b,10/3/2016,10/28/2016,3.44,3.44,HPS,OG,AAPAC,Fy17Q1,1,4,2,3
1,2737719,714309,710081,FALSE,2,Above Normal,O,3b,1/31/2017,3/23/2017,10.87,0.3,RES,Technology,Europe,Fy17Q3,3,6,3,7
2,3535764,714309,710081,FALSE,2,Above Normal,O,2b,1/31/2017,3/21/2017,10.87,0.3,RES,Technology,Europe,Fy17Q3,3,6,3,7
1,3957754,717377,10453252,FALSE,2,Above Normal,O,2b,3/28/2018,3/30/2018,2.32,2.32,FS,Digital,Europe,Fy18Q3,7,3,3,2
1,2746780,717455,10453332,FALSE,2,Above Normal,O,3b,2/1/2017,2/6/2017,14.17,14.17,CMT,Technology,Europe,Fy17Q2,2,2,3,7
1,2747729,717786,10453707,FALSE,3,Normal,O,3b,11/15/2016,11/16/2016,2.4,2.4,PRD,Technology,LA,Fy17Q1,1,5,4,7
2,3216267,717786,10453707,FALSE,3,Normal,O,2b,11/15/2016,11/16/2016,2.4,2.4,PRD,Technology,LA,Fy17Q1,1,5,4,7
1,3875217,717832,10453761,FALSE,3,Normal,O,2b,8/8/2017,8/11/2017,3.56,3.56,CMT,Operations,Europe,Fy17Q4,4,2,3,4
1,2748241,717949,10453884,FALSE,3,Normal,O,3b,6/6/2018,6/7/2018,1.4,1.4,HPS,OG,Europe,Fy18Q4,8,4,3,3
1,4024076,719531,10455676,FALSE,2,Above Normal,O,2b,11/14/2017,11/15/2017,20,20,PRD,OG,Na,Fy18Q1,5,5,5,3
1,2753856,719560,10455708,FALSE,2,Above Normal,O,2b,4/10/2017,4/21/2017,14.27,14.27,RES,OG,Na,Fy17Q3,3,6,5,3
1,2754507,719766,10455939,FALSE,3,Normal,O,3b,2/6/2017,2/7/2017,19.45,19.45,CMT,OG,AAPAC,Fy17Q2,2,2,2,3
2,3136506,719766,10455939,FALSE,2,Above Normal,O,2b,8/18/2016,9/1/2016,19.45,19.45,CMT,OG,AAPAC,Fy17Q1,1,2,2,3
1,2764709,720282,10456556,FALSE,3,Normal,O,3b,1/10/2017,1/18/2017,2.58,2.58,RES,Technology,AAPAC,Fy17Q2,2,6,2,7
2,2764708,720282,10456556,FALSE,3,Normal,O,2b,9/22/2016,10/5/2016,2.58,2.58,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,3028585,720468,10456756,FALSE,2,Above Normal,O,2b,1/17/2017,1/18/2017,15.36,15.36,HPS,OG,AAPAC,Fy17Q2,2,4,2,3
1,2892339,720521,10456816,FALSE,2,Above Normal,O,2b,11/15/2016,11/22/2016,9.76,9.76,RES,Technology,Europe,Fy17Q1,1,6,3,7
1,2758029,720927,10457252,FALSE,3,Normal,O,3b,2/27/2018,2/28/2018,0.41,0.41,RES,OG,AAPAC,Fy18Q2,6,6,2,3
1,2758413,721034,10457368,FALSE,3,Normal,O,3b,10/25/2016,10/28/2016,12.75,12.75,PRD,Technology,Na,Fy17Q1,1,5,5,7
1,2759813,721448,10457809,FALSE,2,Above Normal,O,3b,8/1/2017,8/8/2017,5.88,5.88,HPS,OG,Europe,Fy17Q4,4,4,3,3
2,3471862,721448,10457809,FALSE,2,Above Normal,O,2b,2/1/2017,2/10/2017,5.88,5.88,HPS,OG,Europe,Fy17Q2,2,4,3,3
1,2760019,721517,10457884,FALSE,3,Normal,O,3b,1/3/2017,1/3/2017,11.61,11.61,RES,Technology,AAPAC,Fy17Q2,2,6,2,7
2,2760024,721517,10457884,FALSE,3,Normal,O,2b,9/27/2016,10/27/2016,11.61,11.61,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,2760960,721747,10458124,FALSE,3,Normal,O,3b,5/1/2017,5/2/2017,3.75,0.37,HPS,Technology,Europe,Fy17Q3,3,4,3,7
2,3129133,721747,10458124,FALSE,3,Normal,O,2b,9/15/2016,9/16/2016,3.75,0.37,HPS,Technology,Europe,Fy17Q1,1,4,3,7
1,2762935,721880,10458270,FALSE,3,Normal,O,2b,9/18/2016,9/28/2016,7.73,7.73,CMT,Operations,LA,Fy17Q1,1,2,4,4
1,2762649,722240,10458695,FALSE,3,Normal,O,3b,9/15/2016,9/16/2016,20.54,0,FS,Technology,Europe,Fy17Q1,1,3,3,7
1,2762841,722289,10458749,FALSE,2,Above Normal,O,3b,2/22/2017,2/27/2017,13.69,13.69,PRD,Digital,Europe,Fy17Q2,2,5,3,2
2,3214049,722289,10458749,FALSE,2,Above Normal,O,2b,11/14/2016,11/17/2016,13.69,13.69,PRD,Digital,Europe,Fy17Q1,1,5,3,2
1,2767417,724062,10459563,FALSE,3,Normal,O,3b,7/3/2018,8/7/2018,1.08,1.08,RES,Digital,LA,Fy18Q4,8,6,4,2
1,3713059,724497,10460029,FALSE,3,Normal,O,3b,4/25/2017,5/18/2017,1.44,1.44,RES,Digital,AAPAC,Fy17Q3,3,6,2,2
1,2831600,724957,10460546,FALSE,2,Above Normal,O,3b,10/20/2016,10/26/2016,28.52,28.52,CMT,Technology,Europe,Fy17Q1,1,2,3,7
1,3004610,725083,10460688,FALSE,2,Above Normal,O,2b,11/9/2016,11/15/2016,28.56,28.56,RES,OG,Na,Fy17Q1,1,6,5,3
1,2772220,725267,10460900,FALSE,3,Normal,O,3b,8/23/2017,8/28/2017,3.54,3.54,RES,OG,Na,Fy17Q4,4,6,5,3
2,3802605,725267,10460900,FALSE,3,Normal,O,2b,6/15/2017,8/28/2017,3.54,3.54,RES,OG,Na,Fy17Q4,4,6,5,3
1,2772640,725387,10461032,FALSE,1,High,O,3b,4/17/2018,5/11/2018,12.6,12.6,RES,Digital,AAPAC,Fy18Q3,7,6,2,2
2,2793055,725387,10461032,FALSE,1,High,O,2b,2/25/2018,3/1/2018,12.6,12.6,RES,Digital,AAPAC,Fy18Q3,7,6,2,2
1,2772665,725398,10461043,FALSE,2,Above Normal,O,3b,4/17/2018,5/11/2018,9.02,9.02,RES,Digital,AAPAC,Fy18Q3,7,6,2,2
2,2793108,725398,10461043,FALSE,2,Above Normal,O,2b,3/6/2018,4/13/2018,9.02,9.02,RES,Digital,AAPAC,Fy18Q3,7,6,2,2
1,2792774,725400,10461046,FALSE,3,Normal,O,2b,6/28/2017,10/3/2017,0,0,RES,Technology,AAPAC,Fy18Q1,5,6,2,7
1,2772994,725490,10461148,FALSE,3,Normal,O,3b,9/17/2017,9/29/2017,0.71,0.71,HPS,Technology,AAPAC,Fy18Q1,5,4,2,7
3,3705591,725490,10461148,FALSE,3,Normal,O,2b,5/4/2017,5/30/2017,0.71,0.71,HPS,Technology,AAPAC,Fy17Q3,3,4,2,7
1,2775156,726012,10461709,FALSE,2,Above Normal,O,2b,8/25/2016,9/6/2016,8.98,8.98,PRD,OG,Europe,Fy17Q1,1,5,3,3
1,2775169,726020,10461716,FALSE,2,Above Normal,O,3b,9/19/2016,10/24/2016,1.77,1.77,PRD,OG,Na,Fy17Q1,1,5,5,3
2,2775173,726020,10461716,FALSE,2,Above Normal,O,2b,8/25/2016,9/26/2016,1.77,1.77,PRD,OG,Na,Fy17Q1,1,5,5,3
1,2776589,726219,10461945,FALSE,3,Normal,O,3b,9/19/2016,2/7/2017,9.14,9.14,HPS,Technology,Na,Fy17Q2,2,4,5,7
2,3364757,726219,10461945,FALSE,3,Normal,O,2b,9/19/2016,9/20/2016,9.14,9.14,HPS,Technology,Na,Fy17Q1,1,4,5,7
1,2776846,726259,10461992,FALSE,1,High,O,3b,6/21/2018,6/22/2018,24.26,24.26,PRD,OG,Na,Fy18Q4,8,5,5,3
2,2927505,726259,10461992,FALSE,1,High,O,2b,9/26/2017,4/27/2018,24.26,24.26,PRD,OG,Na,Fy18Q3,7,5,5,3
1,2778259,726613,10462393,FALSE,3,Normal,O,3b,11/27/2016,11/28/2016,33.69,33.69,RES,Technology,Europe,Fy17Q1,1,6,3,7
2,3493546,726613,10462393,FALSE,3,Normal,O,2b,11/21/2016,11/23/2016,33.69,33.69,RES,Technology,Europe,Fy17Q1,1,6,3,7
1,2792693,726640,10462421,FALSE,2,Above Normal,O,3b,10/17/2018,10/23/2018,13.08,13.08,CMT,Technology,AAPAC,Fy19Q1,9,2,2,7
2,2792692,726640,10462421,FALSE,3,Normal,O,2b,4/15/2018,4/27/2018,13.08,13.08,CMT,Technology,AAPAC,Fy18Q3,7,2,2,7
1,3689589,726647,10462426,FALSE,3,Normal,O,2b,8/26/2018,8/28/2018,5.02,2.79,HPS,Technology,Europe,Fy18Q4,8,4,3,7
1,2779988,726924,10462748,FALSE,2,Above Normal,O,3b,9/4/2016,9/4/2016,0.33,0.33,RES,Strategy,AAPAC,Fy17Q1,1,6,2,6
1,2780403,727021,10462848,FALSE,3,Normal,O,3b,5/1/2017,5/2/2017,1.6,1.6,RES,OG,Europe,Fy17Q3,3,6,3,3
1,2792846,727487,10463354,FALSE,2,Above Normal,O,3b,5/3/2018,5/4/2018,0.19,0.19,RES,OG,AAPAC,Fy18Q3,7,6,2,3
2,2792844,727487,10463354,FALSE,1,High,O,2b,2/27/2018,3/3/2018,0.19,0.19,RES,OG,AAPAC,Fy18Q3,7,6,2,3
1,2783438,727572,10463447,FALSE,3,Normal,O,2b,3/27/2017,3/30/2017,5.85,0,HPS,Technology,Europe,Fy17Q3,3,4,3,7
1,2786094,728119,10464069,FALSE,3,Normal,O,3b,11/23/2016,12/9/2016,2.96,0.78,HPS,Digital,Europe,Fy17Q2,2,4,3,2
2,3355696,728119,10464069,FALSE,3,Normal,O,2b,9/13/2016,11/24/2016,2.96,0.78,HPS,Digital,Europe,Fy17Q1,1,4,3,2
1,2787546,728500,10464520,FALSE,3,Normal,O,3b,4/3/2018,4/4/2018,17.91,17.91,PRD,Operations,Na,Fy18Q3,7,5,5,4
2,2787673,728500,10464520,FALSE,3,Normal,O,2b,8/16/2016,11/12/2017,17.91,17.91,PRD,Operations,Na,Fy18Q1,5,5,5,4
1,2787858,728590,10464610,FALSE,3,Normal,O,3b,10/24/2016,10/28/2016,1.82,1.82,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,2787916,728612,10464635,FALSE,3,Normal,O,3b,11/29/2016,12/1/2016,54.22,54.22,FS,Operations,Na,Fy17Q2,2,3,5,4
1,2789920,729895,10464955,FALSE,3,Normal,O,3b,10/12/2016,11/14/2016,3.6,2.31,CMT,Technology,Europe,Fy17Q1,1,2,3,7
1,2790085,729943,10465012,FALSE,3,Normal,O,3b,10/29/2016,11/1/2016,3.33,3.33,FS,Technology,Europe,Fy17Q1,1,3,3,7
2,3450622,729943,10465012,FALSE,3,Normal,O,2b,10/29/2016,11/1/2016,3.33,3.33,FS,Technology,Europe,Fy17Q1,1,3,3,7
1,2791342,730328,10465427,FALSE,2,Above Normal,O,2b,7/20/2017,7/24/2017,23.91,6.37,HPS,Technology,Europe,Fy17Q4,4,4,3,7
1,2794509,731050,10466239,FALSE,2,Above Normal,O,3b,6/2/2016,9/7/2016,8.35,8.35,FS,Technology,Na,Fy17Q1,1,3,5,7
2,3157386,731050,10466239,FALSE,2,Above Normal,O,2b,6/2/2016,9/7/2016,8.35,8.35,FS,Technology,Na,Fy17Q1,1,3,5,7
1,2795086,731198,10466405,FALSE,3,Normal,O,3b,9/11/2016,9/11/2016,0.46,0.46,RES,OG,AAPAC,Fy17Q1,1,6,2,3
1,2795624,731348,10466560,FALSE,2,Above Normal,O,3b,5/21/2017,5/29/2017,12.29,12.29,CMT,Technology,Europe,Fy17Q3,3,2,3,7
1,2796717,731560,10466797,FALSE,3,Normal,O,3b,9/26/2016,9/27/2016,1.16,1.16,PRD,OG,Na,Fy17Q1,1,5,5,3
1,2798679,732139,10467417,FALSE,3,Normal,O,3b,12/14/2016,12/18/2016,0.51,0.51,RES,Digital,AAPAC,Fy17Q2,2,6,2,2
1,2800038,732462,10467776,FALSE,3,Normal,O,3b,10/26/2016,10/27/2016,3.31,3.31,HPS,Technology,AAPAC,Fy17Q1,1,4,2,7
2,3389895,732462,10467776,FALSE,3,Normal,O,2b,9/22/2016,9/23/2016,3.31,3.31,HPS,Technology,AAPAC,Fy17Q1,1,4,2,7
1,2801343,732766,10468096,FALSE,2,Above Normal,O,3b,12/14/2016,12/16/2016,8.25,2,CMT,Technology,Europe,Fy17Q2,2,2,3,7
2,3429659,732766,10468096,FALSE,2,Above Normal,O,2b,10/27/2016,10/30/2016,8.25,2,CMT,Technology,Europe,Fy17Q1,1,2,3,7
1,2808888,732785,10468117,FALSE,2,Above Normal,O,3b,2/16/2017,2/27/2017,6.66,6.66,CMT,Operations,Na,Fy17Q2,2,2,5,4
2,3383556,732785,10468117,FALSE,3,Normal,O,2b,8/31/2016,9/6/2016,6.66,6.66,CMT,Operations,Na,Fy17Q1,1,2,5,4
1,2801426,732794,10468126,FALSE,2,Above Normal,O,2b,12/7/2016,12/12/2016,69.42,69.42,RES,Operations,Europe,Fy17Q2,2,6,3,4
1,2803041,733225,10468595,FALSE,3,Normal,O,3b,11/28/2016,12/1/2016,1.14,1.14,RES,OG,Na,Fy17Q2,2,6,5,3
1,2803130,733242,10468612,FALSE,3,Normal,O,3b,10/11/2016,10/18/2016,13.36,13.36,FS,Operations,LA,Fy17Q1,1,3,4,4
2,2836267,733242,10468612,FALSE,3,Normal,O,2b,10/11/2016,10/14/2016,13.36,13.36,FS,Operations,LA,Fy17Q1,1,3,4,4
1,2804863,733658,10469067,FALSE,3,Normal,O,3b,10/23/2016,10/31/2016,2.11,2.11,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,2819088,734545,10470048,FALSE,3,Normal,O,3b,4/26/2017,4/27/2017,0.58,0.58,CMT,OG,AAPAC,Fy17Q3,3,2,2,3
1,2812589,735391,10470962,FALSE,3,Normal,O,3b,10/18/2016,10/21/2016,2.71,2.71,RES,Technology,Na,Fy17Q1,1,6,5,7
1,2813465,735549,10471131,FALSE,3,Normal,O,3b,11/9/2017,1/19/2018,3.89,3.89,RES,OG,Na,Fy18Q2,6,6,5,3
2,4006360,735549,10471131,FALSE,3,Normal,O,2b,11/9/2017,11/10/2017,3.89,3.89,RES,OG,Na,Fy18Q1,5,6,5,3
1,2814656,735826,10471447,FALSE,2,Above Normal,O,3b,5/17/2017,5/18/2017,26.17,26.17,PRD,Technology,Europe,Fy17Q3,3,5,3,7
2,2814729,735826,10471447,FALSE,2,Above Normal,O,2b,4/27/2017,4/28/2017,26.17,26.17,PRD,Technology,Europe,Fy17Q3,3,5,3,7
1,2820880,737293,10473035,FALSE,1,High,O,3b,9/8/2016,9/21/2016,4.31,4.31,PRD,Technology,Europe,Fy17Q1,1,5,3,7
1,2823370,737797,10473593,FALSE,2,Above Normal,O,3b,4/18/2017,4/19/2017,46.29,46.29,PRD,Operations,Europe,Fy17Q3,3,5,3,4
1,2823728,737868,10473662,FALSE,3,Normal,O,3b,12/22/2016,1/4/2017,10.43,10.43,FS,Technology,Europe,Fy17Q2,2,3,3,7
2,3520424,737868,10473662,FALSE,3,Normal,O,2b,12/22/2016,1/4/2017,10.43,10.43,FS,Technology,Europe,Fy17Q2,2,3,3,7
1,3335826,740390,10474321,FALSE,3,Normal,O,2b,11/1/2016,11/2/2016,2.77,0,RES,OG,Europe,Fy17Q1,1,6,3,3
1,2832407,741238,10475253,FALSE,3,Normal,O,3b,5/24/2016,4/27/2018,5.38,0,HPS,Technology,Europe,Fy18Q3,7,4,3,7
1,2832580,741295,10475317,FALSE,2,Above Normal,O,3b,9/11/2016,9/14/2016,4.63,4.63,HPS,Technology,Na,Fy17Q1,1,4,5,7
1,3469484,741349,10475382,FALSE,2,Above Normal,O,2b,10/18/2016,11/7/2016,4.47,4.47,RES,Operations,AAPAC,Fy17Q1,1,6,2,4
1,2834741,741960,10476054,FALSE,2,Above Normal,O,3b,1/24/2017,1/27/2017,23.06,23.06,FS,Technology,Europe,Fy17Q2,2,3,3,7
1,2835530,742153,10476267,FALSE,2,Above Normal,O,3b,5/19/2016,9/1/2016,5.62,5.62,RES,Technology,AAPAC,Fy17Q1,1,6,2,7
1,2836745,742485,10476638,FALSE,3,Normal,O,3b,11/27/2016,11/28/2016,0.07,0.07,RES,OG,AAPAC,Fy17Q1,1,6,2,3
1,2840102,743474,10477711,FALSE,3,Normal,O,3b,10/10/2016,10/11/2016,8.29,8.29,PRD,Technology,Na,Fy17Q1,1,5,5,7
2,2840433,743474,10477711,FALSE,3,Normal,O,2b,10/10/2016,10/11/2016,8.29,8.29,PRD,Technology,Na,Fy17Q1,1,5,5,7
1,2842916,743498,10477736,FALSE,2,Above Normal,O,2b,12/4/2016,12/20/2016,4.9,4.9,PRD,Technology,LA,Fy17Q2,2,5,4,7
1,2840760,743660,10477879,FALSE,2,Above Normal,O,3b,11/18/2018,11/25/2018,2.53,2.53,HPS,Technology,AAPAC,Fy19Q1,9,4,2,7
2,2840759,743660,10477879,FALSE,2,Above Normal,O,2b,7/19/2018,7/31/2018,2.53,2.53,HPS,Technology,AAPAC,Fy18Q4,8,4,2,7
1,2841004,743731,10477992,FALSE,3,Normal,O,3b,10/31/2016,11/16/2016,5.77,2.88,RES,Operations,AAPAC,Fy17Q1,1,6,2,4
2,4400955,743922,10478191,FALSE,3,Normal,O,2b,8/28/2018,8/30/2018,3.92,3.92,HPS,Technology,Na,Fy18Q4,8,4,5,7
1,2841778,743968,10478239,FALSE,3,Normal,O,3b,9/6/2016,9/10/2016,2.83,2.83,PRD,Digital,Na,Fy17Q1,1,5,5,2
1,2842143,744104,10478378,FALSE,3,Normal,O,3b,3/27/2017,4/13/2017,1.44,1.44,RES,Operations,AAPAC,Fy17Q3,3,6,2,4
1,3589940,745113,10479479,FALSE,3,Normal,O,2b,1/31/2017,2/3/2017,0.07,0.07,CMT,Digital,Na,Fy17Q2,2,2,5,2
1,2848711,745675,10480080,FALSE,3,Normal,O,3b,6/4/2018,7/1/2018,3.11,3.11,HPS,OG,AAPAC,Fy18Q4,8,4,2,3
1,2849967,745922,10480360,FALSE,2,Above Normal,O,3b,11/3/2016,11/9/2016,6.62,6.62,PRD,Digital,Na,Fy17Q1,1,5,5,2
1,2850460,746061,10480524,FALSE,2,Above Normal,O,3b,5/4/2017,5/23/2017,10.23,10.23,RES,Technology,AAPAC,Fy17Q3,3,6,2,7
1,2851044,746198,10480665,FALSE,2,Above Normal,O,2b,10/1/2017,10/2/2017,9.03,9.03,PRD,Technology,Europe,Fy18Q1,5,5,3,7
1,2852111,746458,10480960,FALSE,3,Normal,O,3b,7/24/2017,7/27/2017,1.69,1.69,CMT,OG,LA,Fy17Q4,4,2,4,3
1,2856160,747424,10482020,FALSE,3,Normal,O,3b,1/12/2017,1/13/2017,1.38,1.38,PRD,Technology,Europe,Fy17Q2,2,5,3,7
1,2857355,747620,10482242,FALSE,2,Above Normal,O,3b,6/29/2017,7/3/2017,2.87,2.87,PRD,Operations,AAPAC,Fy17Q4,4,5,2,4
2,3357053,747620,10482242,FALSE,2,Above Normal,O,2b,5/30/2017,6/9/2017,2.87,2.87,PRD,Operations,AAPAC,Fy17Q4,4,5,2,4
1,2859008,747959,10482607,FALSE,3,Normal,O,3b,2/14/2018,2/19/2018,10.05,10.05,PRD,Technology,Europe,Fy18Q2,6,5,3,7
1,3608706,748099,10482763,FALSE,3,Normal,O,2b,3/20/2017,3/22/2017,17.42,17.42,PRD,OG,Europe,Fy17Q3,3,5,3,3
1,2860299,748225,10482909,FALSE,3,Normal,O,3b,11/30/2016,12/22/2016,45.48,45.48,PRD,Technology,AAPAC,Fy17Q2,2,5,2,7
2,3315956,748225,10482909,FALSE,3,Normal,O,2b,11/2/2016,11/11/2016,45.48,45.48,PRD,Technology,AAPAC,Fy17Q1,1,5,2,7
1,2862860,748646,10483381,FALSE,2,Above Normal,O,3b,9/19/2016,9/25/2016,5.99,5.99,CMT,Technology,AAPAC,Fy17Q1,1,2,2,7
1,2867349,749214,10483980,FALSE,3,Normal,O,3b,10/18/2016,10/26/2016,10.14,10.14,FS,Operations,Na,Fy17Q1,1,3,5,4
1,3382413,749277,10484041,FALSE,3,Normal,O,2b,10/11/2016,11/18/2016,3.02,3.02,FS,Digital,Europe,Fy17Q1,1,3,3,2
1,2869257,749897,10484695,FALSE,2,Above Normal,O,2b,9/18/2016,9/28/2016,12.54,12.54,HPS,Technology,AAPAC,Fy17Q1,1,4,2,7
